contamination,precision,recall,f1,pred_positives
0.001,0.0,0.0,0.0,1
0.003507537688442211,0.0,0.0,0.0,1
0.006015075376884422,0.0,0.0,0.0,2
0.008522613065326633,0.0,0.0,0.0,2
0.011030150753768845,0.0,0.0,0.0,2
0.013537688442211055,0.3333333333333333,0.08333333333333333,0.13333333333333333,3
0.016045226130653265,0.3333333333333333,0.08333333333333333,0.13333333333333333,3
0.01855276381909548,0.3333333333333333,0.16666666666666666,0.2222222222222222,6
0.02106030150753769,0.3333333333333333,0.16666666666666666,0.2222222222222222,6
0.0235678391959799,0.3333333333333333,0.16666666666666666,0.2222222222222222,6
0.02607537688442211,0.3333333333333333,0.16666666666666666,0.2222222222222222,6
0.028582914572864323,0.3333333333333333,0.16666666666666666,0.2222222222222222,6
0.031090452261306533,0.3333333333333333,0.16666666666666666,0.2222222222222222,6
0.03359798994974875,0.2857142857142857,0.16666666666666666,0.21052631578947367,7
0.03610552763819096,0.2857142857142857,0.16666666666666666,0.21052631578947367,7
0.03861306532663317,0.2857142857142857,0.16666666666666666,0.21052631578947367,7
0.04112060301507538,0.25,0.16666666666666666,0.2,8
0.04362814070351759,0.25,0.16666666666666666,0.2,8
0.0461356783919598,0.2222222222222222,0.16666666666666666,0.19047619047619047,9
0.04864321608040201,0.2222222222222222,0.16666666666666666,0.19047619047619047,9
0.05115075376884422,0.2,0.16666666666666666,0.18181818181818182,10
0.053658291457286435,0.2,0.16666666666666666,0.18181818181818182,10
0.056165829145728645,0.25,0.25,0.25,12
0.058673366834170855,0.25,0.25,0.25,12
0.061180904522613065,0.25,0.25,0.25,12
0.06368844221105528,0.25,0.25,0.25,12
0.06619597989949749,0.25,0.25,0.25,12
0.0687035175879397,0.23076923076923078,0.25,0.24,13
0.07121105527638191,0.23076923076923078,0.25,0.24,13
0.07371859296482412,0.21428571428571427,0.25,0.23076923076923078,14
0.07622613065326633,0.21428571428571427,0.25,0.23076923076923078,14
0.07873366834170854,0.2,0.25,0.2222222222222222,15
0.08124120603015075,0.2,0.25,0.2222222222222222,15
0.08374874371859296,0.2,0.25,0.2222222222222222,15
0.08625628140703517,0.1875,0.25,0.21428571428571427,16
0.08876381909547738,0.1875,0.25,0.21428571428571427,16
0.0912713567839196,0.17647058823529413,0.25,0.20689655172413793,17
0.0937788944723618,0.17647058823529413,0.25,0.20689655172413793,17
0.09628643216080401,0.16666666666666666,0.25,0.2,18
0.09879396984924622,0.16666666666666666,0.25,0.2,18
0.10130150753768843,0.2,0.3333333333333333,0.25,20
0.10380904522613066,0.2,0.3333333333333333,0.25,20
0.10631658291457287,0.2,0.3333333333333333,0.25,20
0.10882412060301508,0.2,0.3333333333333333,0.25,20
0.11133165829145729,0.19047619047619047,0.3333333333333333,0.24242424242424243,21
0.1138391959798995,0.19047619047619047,0.3333333333333333,0.24242424242424243,21
0.11634673366834171,0.19047619047619047,0.3333333333333333,0.24242424242424243,21
0.11885427135678392,0.18181818181818182,0.3333333333333333,0.23529411764705882,22
0.12136180904522613,0.18181818181818182,0.3333333333333333,0.23529411764705882,22
0.12386934673366834,0.21739130434782608,0.4166666666666667,0.2857142857142857,23
0.12637688442211056,0.21739130434782608,0.4166666666666667,0.2857142857142857,23
0.12888442211055276,0.20833333333333334,0.4166666666666667,0.2777777777777778,24
0.13139195979899498,0.20833333333333334,0.4166666666666667,0.2777777777777778,24
0.13389949748743718,0.20833333333333334,0.4166666666666667,0.2777777777777778,24
0.1364070351758794,0.2,0.4166666666666667,0.2702702702702703,25
0.1389145728643216,0.2,0.4166666666666667,0.2702702702702703,25
0.14142211055276382,0.19230769230769232,0.4166666666666667,0.2631578947368421,26
0.14392964824120602,0.19230769230769232,0.4166666666666667,0.2631578947368421,26
0.14643718592964824,0.1724137931034483,0.4166666666666667,0.24390243902439024,29
0.14894472361809044,0.1724137931034483,0.4166666666666667,0.24390243902439024,29
0.15145226130653267,0.1724137931034483,0.4166666666666667,0.24390243902439024,29
0.15395979899497486,0.1724137931034483,0.4166666666666667,0.24390243902439024,29
0.15646733668341709,0.1724137931034483,0.4166666666666667,0.24390243902439024,29
0.15897487437185928,0.1724137931034483,0.4166666666666667,0.24390243902439024,29
0.1614824120603015,0.1724137931034483,0.4166666666666667,0.24390243902439024,29
0.16398994974874373,0.16666666666666666,0.4166666666666667,0.23809523809523808,30
0.16649748743718593,0.16666666666666666,0.4166666666666667,0.23809523809523808,30
0.16900502512562815,0.15625,0.4166666666666667,0.22727272727272727,32
0.17151256281407035,0.15625,0.4166666666666667,0.22727272727272727,32
0.17402010050251257,0.15625,0.4166666666666667,0.22727272727272727,32
0.17652763819095477,0.15625,0.4166666666666667,0.22727272727272727,32
0.179035175879397,0.14705882352941177,0.4166666666666667,0.21739130434782608,34
0.1815427135678392,0.14705882352941177,0.4166666666666667,0.21739130434782608,34
0.1840502512562814,0.14705882352941177,0.4166666666666667,0.21739130434782608,34
0.1865577889447236,0.14705882352941177,0.4166666666666667,0.21739130434782608,34
0.18906532663316583,0.14705882352941177,0.4166666666666667,0.21739130434782608,34
0.19157286432160803,0.14285714285714285,0.4166666666666667,0.2127659574468085,35
0.19408040201005025,0.14285714285714285,0.4166666666666667,0.2127659574468085,35
0.19658793969849245,0.1388888888888889,0.4166666666666667,0.20833333333333334,36
0.19909547738693467,0.1388888888888889,0.4166666666666667,0.20833333333333334,36
0.20160301507537687,0.13513513513513514,0.4166666666666667,0.20408163265306123,37
0.2041105527638191,0.13513513513513514,0.4166666666666667,0.20408163265306123,37
0.20661809045226132,0.13513513513513514,0.4166666666666667,0.20408163265306123,37
0.2091256281407035,0.13157894736842105,0.4166666666666667,0.2,38
0.21163316582914574,0.13157894736842105,0.4166666666666667,0.2,38
0.21414070351758793,0.15384615384615385,0.5,0.23529411764705882,39
0.21664824120603016,0.15384615384615385,0.5,0.23529411764705882,39
0.21915577889447235,0.15,0.5,0.23076923076923078,40
0.22166331658291458,0.14634146341463414,0.5,0.22641509433962265,41
0.22417085427135677,0.14634146341463414,0.5,0.22641509433962265,41
0.226678391959799,0.14634146341463414,0.5,0.22641509433962265,41
0.2291859296482412,0.14285714285714285,0.5,0.2222222222222222,42
0.23169346733668342,0.14285714285714285,0.5,0.2222222222222222,42
0.2342010050251256,0.14285714285714285,0.5,0.2222222222222222,42
0.23670854271356784,0.13953488372093023,0.5,0.21818181818181817,43
0.23921608040201003,0.13953488372093023,0.5,0.21818181818181817,43
0.24172361809045226,0.13636363636363635,0.5,0.21428571428571427,44
0.24423115577889448,0.13636363636363635,0.5,0.21428571428571427,44
0.24673869346733668,0.13333333333333333,0.5,0.21052631578947367,45
0.2492462311557789,0.13333333333333333,0.5,0.21052631578947367,45
0.2517537688442211,0.13043478260869565,0.5,0.20689655172413793,46
0.2542613065326633,0.13043478260869565,0.5,0.20689655172413793,46
0.2567688442211055,0.13043478260869565,0.5,0.20689655172413793,46
0.2592763819095477,0.14893617021276595,0.5833333333333334,0.23728813559322035,47
0.26178391959798997,0.14893617021276595,0.5833333333333334,0.23728813559322035,47
0.26429145728643216,0.14583333333333334,0.5833333333333334,0.23333333333333334,48
0.26679899497487436,0.14583333333333334,0.5833333333333334,0.23333333333333334,48
0.26930653266331656,0.14285714285714285,0.5833333333333334,0.22950819672131148,49
0.2718140703517588,0.14285714285714285,0.5833333333333334,0.22950819672131148,49
0.274321608040201,0.14,0.5833333333333334,0.22580645161290322,50
0.2768291457286432,0.14,0.5833333333333334,0.22580645161290322,50
0.2793366834170854,0.13725490196078433,0.5833333333333334,0.2222222222222222,51
0.28184422110552765,0.13725490196078433,0.5833333333333334,0.2222222222222222,51
0.28435175879396984,0.13725490196078433,0.5833333333333334,0.2222222222222222,51
0.28685929648241204,0.1320754716981132,0.5833333333333334,0.2153846153846154,53
0.2893668341708543,0.1320754716981132,0.5833333333333334,0.2153846153846154,53
0.2918743718592965,0.1320754716981132,0.5833333333333334,0.2153846153846154,53
0.2943819095477387,0.1320754716981132,0.5833333333333334,0.2153846153846154,53
0.2968894472361809,0.12962962962962962,0.5833333333333334,0.21212121212121213,54
0.29939698492462313,0.12962962962962962,0.5833333333333334,0.21212121212121213,54
0.30190452261306533,0.12727272727272726,0.5833333333333334,0.208955223880597,55
0.3044120603015075,0.12727272727272726,0.5833333333333334,0.208955223880597,55
0.3069195979899497,0.12727272727272726,0.5833333333333334,0.208955223880597,55
0.309427135678392,0.14285714285714285,0.6666666666666666,0.23529411764705882,56
0.31193467336683417,0.14285714285714285,0.6666666666666666,0.23529411764705882,56
0.31444221105527637,0.14035087719298245,0.6666666666666666,0.2318840579710145,57
0.31694974874371856,0.14035087719298245,0.6666666666666666,0.2318840579710145,57
0.3194572864321608,0.15517241379310345,0.75,0.2571428571428571,58
0.321964824120603,0.15517241379310345,0.75,0.2571428571428571,58
0.3244723618090452,0.15254237288135594,0.75,0.2535211267605634,59
0.32697989949748746,0.15254237288135594,0.75,0.2535211267605634,59
0.32948743718592965,0.15254237288135594,0.75,0.2535211267605634,59
0.33199497487437185,0.14754098360655737,0.75,0.2465753424657534,61
0.33450251256281405,0.14754098360655737,0.75,0.2465753424657534,61
0.3370100502512563,0.14754098360655737,0.75,0.2465753424657534,61
0.3395175879396985,0.14754098360655737,0.75,0.2465753424657534,61
0.3420251256281407,0.14516129032258066,0.75,0.24324324324324326,62
0.3445326633165829,0.14516129032258066,0.75,0.24324324324324326,62
0.34704020100502514,0.140625,0.75,0.23684210526315788,64
0.34954773869346734,0.140625,0.75,0.23684210526315788,64
0.35205527638190953,0.140625,0.75,0.23684210526315788,64
0.35456281407035173,0.140625,0.75,0.23684210526315788,64
0.357070351758794,0.140625,0.75,0.23684210526315788,64
0.3595778894472362,0.13846153846153847,0.75,0.23376623376623376,65
0.3620854271356784,0.13846153846153847,0.75,0.23376623376623376,65
0.3645929648241206,0.13636363636363635,0.75,0.23076923076923078,66
0.3671005025125628,0.13636363636363635,0.75,0.23076923076923078,66
0.369608040201005,0.1323529411764706,0.75,0.225,68
0.3721155778894472,0.1323529411764706,0.75,0.225,68
0.37462311557788947,0.1323529411764706,0.75,0.225,68
0.37713065326633166,0.1323529411764706,0.75,0.225,68
0.37963819095477386,0.1323529411764706,0.75,0.225,68
0.38214572864321605,0.13043478260869565,0.75,0.2222222222222222,69
0.3846532663316583,0.13043478260869565,0.75,0.2222222222222222,69
0.3871608040201005,0.12857142857142856,0.75,0.21951219512195122,70
0.3896683417085427,0.1267605633802817,0.75,0.21686746987951808,71
0.3921758793969849,0.1267605633802817,0.75,0.21686746987951808,71
0.39468341708542715,0.1267605633802817,0.75,0.21686746987951808,71
0.39719095477386934,0.125,0.75,0.21428571428571427,72
0.39969849246231154,0.125,0.75,0.21428571428571427,72
0.40220603015075373,0.125,0.75,0.21428571428571427,72
0.404713567839196,0.1232876712328767,0.75,0.21176470588235294,73
0.4072211055276382,0.1232876712328767,0.75,0.21176470588235294,73
0.4097286432160804,0.12162162162162163,0.75,0.20930232558139536,74
0.41223618090452263,0.12162162162162163,0.75,0.20930232558139536,74
0.4147437185929648,0.13157894736842105,0.8333333333333334,0.22727272727272727,76
0.417251256281407,0.13157894736842105,0.8333333333333334,0.22727272727272727,76
